category_id,product_id,inserted_at,updated_at
9,5465,2020-03-03 12:44:00,
10,5466,2020-03-03 12:44:00,
11,5467,2020-03-03 12:44:00,
12,5468,2020-03-03 12:44:00,
13,5469,2020-03-03 12:44:00,
14,5470,2020-03-03 12:44:00,
15,5471,2020-03-03 12:44:00,
16,5472,2020-03-03 12:44:00,
17,5473,2020-03-03 12:44:00,
18,5474,2020-03-03 12:44:00,
19,5475,2020-03-03 12:44:00,
20,5476,2020-03-03 12:44:00,
21,5477,2020-03-03 12:44:00,
21,5478,2020-03-03 12:44:00,
2,5479,2020-03-03 12:44:00,
2,5480,2020-03-03 12:44:00,
3,5481,2020-03-03 12:44:00,
4,5482,2020-03-03 12:44:00,
5,5483,2020-03-03 12:44:00,
6,5484,2020-03-03 12:44:00,
7,5485,2020-03-03 12:44:00,
8,5486,2020-03-03 12:44:00,
9,5487,2020-03-03 12:44:00,
10,5488,2020-03-03 12:44:00,
11,5489,2020-03-03 12:44:00,
12,5490,2020-03-03 12:44:00,
13,5491,2020-03-03 12:44:00,
14,5492,2020-03-03 12:44:00,
15,5493,2020-03-03 12:44:00,
16,5494,2020-03-03 12:44:00,
17,5495,2020-03-03 12:44:00,
18,5496,2020-03-03 12:44:00,
19,5497,2020-03-03 12:44:00,
20,5498,2020-03-03 12:44:00,
21,5499,2020-03-03 12:44:00,
21,5500,2020-03-03 12:44:00,
2,5501,2020-03-03 12:44:00,
2,5502,2020-03-03 12:44:00,
3,5503,2020-03-03 12:44:00,
4,5504,2020-03-03 12:44:00,
5,5505,2020-03-03 12:44:00,
6,5506,2020-03-03 12:44:00,
7,5507,2020-03-03 12:44:00,
8,5508,2020-03-03 12:44:00,
9,5509,2020-03-03 12:44:00,
10,5510,2020-03-03 12:44:00,
11,5511,2020-03-03 12:44:00,
12,5512,2020-03-03 12:44:00,
13,5513,2020-03-03 12:44:00,
14,5514,2020-03-03 12:44:00,
15,5515,2020-03-03 12:44:00,
16,5516,2020-03-03 12:44:00,
17,5517,2020-03-03 12:44:00,
18,5518,2020-03-03 12:44:00,
19,5519,2020-03-03 12:44:00,
20,5520,2020-03-03 12:44:00,
21,5521,2020-03-03 12:44:00,
21,5522,2020-03-03 12:44:00,
2,5523,2020-03-03 12:44:00,
2,5524,2020-03-03 12:44:00,
3,5525,2020-03-03 12:44:00,
4,5526,2020-03-03 12:44:00,
5,5527,2020-03-03 12:44:00,
6,5528,2020-03-03 12:44:00,
7,5529,2020-03-03 12:44:00,
8,5530,2020-03-03 12:44:00,
9,5531,2020-03-03 12:44:00,
10,5532,2020-03-03 12:44:00,
11,5533,2020-03-03 12:44:00,
12,5534,2020-03-03 12:44:00,
13,5535,2020-03-03 12:44:00,
14,5536,2020-03-03 12:44:00,
15,5537,2020-03-03 12:44:00,
16,5538,2020-03-03 12:44:00,
17,5539,2020-03-03 12:44:00,
18,5540,2020-03-03 12:44:00,
19,5541,2020-03-03 12:44:00,
20,5542,2020-03-03 12:44:00,
21,5543,2020-03-03 12:44:00,
21,5544,2020-03-03 12:44:00,
2,5545,2020-03-03 12:44:00,
2,5546,2020-03-03 12:44:00,
3,5547,2020-03-03 12:44:00,
4,5548,2020-03-03 12:44:00,
5,5549,2020-03-03 12:44:00,
6,5550,2020-03-03 12:44:00,
7,5551,2020-03-03 12:44:00,
8,5552,2020-03-03 12:44:00,
9,5553,2020-03-03 12:44:00,
10,5554,2020-03-03 12:44:00,
11,5555,2020-03-03 12:44:00,
12,5556,2020-03-03 12:44:00,
13,5557,2020-03-03 12:44:00,
14,5558,2020-03-03 12:44:00,
15,5559,2020-03-03 12:44:00,
16,5560,2020-03-03 12:44:00,
17,5561,2020-03-03 12:44:00,
18,5562,2020-03-03 12:44:00,
19,5563,2020-03-03 12:44:00,
20,5564,2020-03-03 12:44:00,
21,5565,2020-03-03 12:44:00,
21,5566,2020-03-03 12:44:00,
2,5567,2020-03-03 12:44:00,
2,5568,2020-03-03 12:44:00,
3,5569,2020-03-03 12:44:00,
4,5570,2020-03-03 12:44:00,
5,5571,2020-03-03 12:44:00,
6,5572,2020-03-03 12:44:00,
7,5573,2020-03-03 12:44:00,
8,5574,2020-03-03 12:44:00,
9,5575,2020-03-03 12:44:00,
10,5576,2020-03-03 12:44:00,
11,5577,2020-03-03 12:44:00,
12,5578,2020-03-03 12:44:00,
13,5579,2020-03-03 12:44:00,
14,5580,2020-03-03 12:44:00,
15,5581,2020-03-03 12:44:00,
16,5582,2020-03-03 12:44:00,
17,5583,2020-03-03 12:44:00,
18,5584,2020-03-03 12:44:00,
19,5585,2020-03-03 12:44:00,
20,5586,2020-03-03 12:44:00,
21,5587,2020-03-03 12:44:00,
21,5588,2020-03-03 12:44:00,
2,5589,2020-03-03 12:44:00,
2,5590,2020-03-03 12:44:00,
3,5591,2020-03-03 12:44:00,
4,5592,2020-03-03 12:44:00,
5,5593,2020-03-03 12:44:00,
6,5594,2020-03-03 12:44:00,
7,5595,2020-03-03 12:44:00,
8,5596,2020-03-03 12:44:00,
9,5597,2020-03-03 12:44:00,
10,5598,2020-03-03 12:44:00,
11,5599,2020-03-03 12:44:00,
12,5600,2020-03-03 12:44:00,
13,5601,2020-03-03 12:44:00,
14,5602,2020-03-03 12:44:00,
15,5603,2020-03-03 12:44:00,
16,5604,2020-03-03 12:44:00,
17,5605,2020-03-03 12:44:00,
18,5606,2020-03-03 12:44:00,
19,5607,2020-03-03 12:44:00,
20,5608,2020-03-03 12:44:00,
21,5609,2020-03-03 12:44:00,
21,5610,2020-03-03 12:44:00,
2,5611,2020-03-03 12:44:00,
2,5612,2020-03-03 12:44:00,
3,5613,2020-03-03 12:44:00,
4,5614,2020-03-03 12:44:00,
5,5615,2020-03-03 12:44:00,
6,5616,2020-03-03 12:44:00,
7,5617,2020-03-03 12:44:00,
8,5618,2020-03-03 12:44:00,
9,5619,2020-03-03 12:44:00,
10,5620,2020-03-03 12:44:00,
11,5621,2020-03-03 12:44:00,
12,5622,2020-03-03 12:44:00,
13,5623,2020-03-03 12:44:00,
14,5624,2020-03-03 12:44:00,
15,5625,2020-03-03 12:44:00,
16,5626,2020-03-03 12:44:00,
17,5627,2020-03-03 12:44:00,
18,5628,2020-03-03 12:44:00,
19,5629,2020-03-03 12:44:00,
20,5630,2020-03-03 12:44:00,
21,5631,2020-03-03 12:44:00,
21,5632,2020-03-03 12:44:00,
2,5633,2020-03-03 12:44:00,
2,5634,2020-03-03 12:44:00,
3,5635,2020-03-03 12:44:00,
4,5636,2020-03-03 12:44:00,
5,5637,2020-03-03 12:44:00,
6,5638,2020-03-03 12:44:00,
7,5639,2020-03-03 12:44:00,
8,5640,2020-03-03 12:44:00,
9,5641,2020-03-03 12:44:00,
10,5642,2020-03-03 12:44:00,
11,5643,2020-03-03 12:44:00,
12,5644,2020-03-03 12:44:00,
13,5645,2020-03-03 12:44:00,
14,5646,2020-03-03 12:44:00,
15,5647,2020-03-03 12:44:00,
16,5648,2020-03-03 12:44:00,
17,5649,2020-03-03 12:44:00,
18,5650,2020-03-03 12:44:00,
19,5651,2020-03-03 12:44:00,
20,5652,2020-03-03 12:44:00,
21,5653,2020-03-03 12:44:00,
21,5654,2020-03-03 12:44:00,
2,5655,2020-03-03 12:44:00,
2,5656,2020-03-03 12:44:00,
3,5657,2020-03-03 12:44:00,
4,5658,2020-03-03 12:44:00,
5,5659,2020-03-03 12:44:00,
6,5660,2020-03-03 12:44:00,
7,5661,2020-03-03 12:44:00,
8,5662,2020-03-03 12:44:00,
9,5663,2020-03-03 12:44:00,
10,5664,2020-03-03 12:44:00,
11,5665,2020-03-03 12:44:00,
12,5666,2020-03-03 12:44:00,
13,5667,2020-03-03 12:44:00,
14,5668,2020-03-03 12:44:00,
15,5669,2020-03-03 12:44:00,
16,5670,2020-03-03 12:44:00,
17,5671,2020-03-03 12:44:00,
18,5672,2020-03-03 12:44:00,
19,5673,2020-03-03 12:44:00,
20,5674,2020-03-03 12:44:00,
21,5675,2020-03-03 12:44:00,
21,5676,2020-03-03 12:44:00,
2,5677,2020-03-03 12:44:00,
2,5678,2020-03-03 12:44:00,
3,5679,2020-03-03 12:44:00,
4,5680,2020-03-03 12:44:00,
5,5681,2020-03-03 12:44:00,
6,5682,2020-03-03 12:44:00,
7,5683,2020-03-03 12:44:00,
8,5684,2020-03-03 12:44:00,
9,5685,2020-03-03 12:44:00,
10,5686,2020-03-03 12:44:00,
11,5687,2020-03-03 12:44:00,
12,5688,2020-03-03 12:44:00,
13,5689,2020-03-03 12:44:00,
14,5690,2020-03-03 12:44:00,
15,5691,2020-03-03 12:44:00,
16,5692,2020-03-03 12:44:00,
17,5693,2020-03-03 12:44:00,
18,5694,2020-03-03 12:44:00,
19,5695,2020-03-03 12:44:00,
20,5696,2020-03-03 12:44:00,
21,5697,2020-03-03 12:44:00,
21,5698,2020-03-03 12:44:00,
2,5699,2020-03-03 12:44:00,
2,5700,2020-03-03 12:44:00,
3,5701,2020-03-03 12:44:00,
4,5702,2020-03-03 12:44:00,
5,5703,2020-03-03 12:44:00,
6,5704,2020-03-03 12:44:00,
7,5705,2020-03-03 12:44:00,
8,5706,2020-03-03 12:44:00,
9,5707,2020-03-03 12:44:00,
10,5708,2020-03-03 12:44:00,
11,5709,2020-03-03 12:44:00,
12,5710,2020-03-03 12:44:00,
13,5711,2020-03-03 12:44:00,
14,5712,2020-03-03 12:44:00,
15,5713,2020-03-03 12:44:00,
16,5714,2020-03-03 12:44:00,
17,5715,2020-03-03 12:44:00,
18,5716,2020-03-03 12:44:00,
19,5717,2020-03-03 12:44:00,
20,5718,2020-03-03 12:44:00,
21,5719,2020-03-03 12:44:00,
21,5720,2020-03-03 12:44:00,
2,5721,2020-03-03 12:44:00,
2,5722,2020-03-03 12:44:00,
3,5723,2020-03-03 12:44:00,
4,5724,2020-03-03 12:44:00,
5,5725,2020-03-03 12:44:00,
6,5726,2020-03-03 12:44:00,
7,5727,2020-03-03 12:44:00,
8,5728,2020-03-03 12:44:00,
9,5729,2020-03-03 12:44:00,
10,5730,2020-03-03 12:44:00,
11,5731,2020-03-03 12:44:00,
12,5732,2020-03-03 12:44:00,
13,5733,2020-03-03 12:44:00,
14,5734,2020-03-03 12:44:00,
15,5735,2020-03-03 12:44:00,
16,5736,2020-03-03 12:44:00,
17,5737,2020-03-03 12:44:00,
18,5738,2020-03-03 12:44:00,
19,5739,2020-03-03 12:44:00,
20,5740,2020-03-03 12:44:00,
21,5741,2020-03-03 12:44:00,
21,5742,2020-03-03 12:44:00,
2,5743,2020-03-03 12:44:00,
2,5744,2020-03-03 12:44:00,
3,5745,2020-03-03 12:44:00,
4,5746,2020-03-03 12:44:00,
5,5747,2020-03-03 12:44:00,
6,5748,2020-03-03 12:44:00,
7,5749,2020-03-03 12:44:00,
8,5750,2020-03-03 12:44:00,
9,5751,2020-03-03 12:44:00,
10,5752,2020-03-03 12:44:00,
11,5753,2020-03-03 12:44:00,
12,5754,2020-03-03 12:44:00,
13,5755,2020-03-03 12:44:00,
14,5756,2020-03-03 12:44:00,
15,5757,2020-03-03 12:44:00,
16,5758,2020-03-03 12:44:00,
17,5759,2020-03-03 12:44:00,
18,5760,2020-03-03 12:44:00,
19,5761,2020-03-03 12:44:00,
20,5762,2020-03-03 12:44:00,
21,5763,2020-03-03 12:44:00,
21,5764,2020-03-03 12:44:00,
2,5765,2020-03-03 12:44:00,
2,5766,2020-03-03 12:44:00,
3,5767,2020-03-03 12:44:00,
4,5768,2020-03-03 12:44:00,
5,5769,2020-03-03 12:44:00,
6,5770,2020-03-03 12:44:00,
7,5771,2020-03-03 12:44:00,
8,5772,2020-03-03 12:44:00,
9,5773,2020-03-03 12:44:00,
10,5774,2020-03-03 12:44:00,
11,5775,2020-03-03 12:44:00,
12,5776,2020-03-03 12:44:00,
13,5777,2020-03-03 12:44:00,
14,5778,2020-03-03 12:44:00,
15,5779,2020-03-03 12:44:00,
16,5780,2020-03-03 12:44:00,
17,5781,2020-03-03 12:44:00,
18,5782,2020-03-03 12:44:00,
19,5783,2020-03-03 12:44:00,
20,5784,2020-03-03 12:44:00,
21,5785,2020-03-03 12:44:00,
21,5786,2020-03-03 12:44:00,
2,5787,2020-03-03 12:44:00,
2,5788,2020-03-03 12:44:00,
3,5789,2020-03-03 12:44:00,
4,5790,2020-03-03 12:44:00,
5,5791,2020-03-03 12:44:00,
6,5792,2020-03-03 12:44:00,
7,5793,2020-03-03 12:44:00,
8,5794,2020-03-03 12:44:00,
9,5795,2020-03-03 12:44:00,
10,5796,2020-03-03 12:44:00,
11,5797,2020-03-03 12:44:00,
12,5798,2020-03-03 12:44:00,
13,5799,2020-03-03 12:44:00,
14,5800,2020-03-03 12:44:00,
15,5801,2020-03-03 12:44:00,
16,5802,2020-03-03 12:44:00,
17,5803,2020-03-03 12:44:00,
18,5804,2020-03-03 12:44:00,
19,5805,2020-03-03 12:44:00,
20,5806,2020-03-03 12:44:00,
21,5807,2020-03-03 12:44:00,
21,5808,2020-03-03 12:44:00,
2,5809,2020-03-03 12:44:00,
2,5810,2020-03-03 12:44:00,
3,5811,2020-03-03 12:44:00,
4,5812,2020-03-03 12:44:00,
5,5813,2020-03-03 12:44:00,
6,5814,2020-03-03 12:44:00,
7,5815,2020-03-03 12:44:00,
8,5816,2020-03-03 12:44:00,
9,5817,2020-03-03 12:44:00,
10,5818,2020-03-03 12:44:00,
11,5819,2020-03-03 12:44:00,
12,5820,2020-03-03 12:44:00,
13,5821,2020-03-03 12:44:00,
14,5822,2020-03-03 12:44:00,
15,5823,2020-03-03 12:44:00,
16,5824,2020-03-03 12:44:00,
17,5825,2020-03-03 12:44:00,
18,5826,2020-03-03 12:44:00,
19,5827,2020-03-03 12:44:00,
20,5828,2020-03-03 12:44:00,
21,5829,2020-03-03 12:44:00,
21,5830,2020-03-03 12:44:00,
2,5831,2020-03-03 12:44:00,
2,5832,2020-03-03 12:44:00,
3,5833,2020-03-03 12:44:00,
4,5834,2020-03-03 12:44:00,
5,5835,2020-03-03 12:44:00,
6,5836,2020-03-03 12:44:00,
7,5837,2020-03-03 12:44:00,
8,5838,2020-03-03 12:44:00,
9,5839,2020-03-03 12:44:00,
10,5840,2020-03-03 12:44:00,
11,5841,2020-03-03 12:44:00,
12,5842,2020-03-03 12:44:00,
13,5843,2020-03-03 12:44:00,
14,5844,2020-03-03 12:44:00,
15,5845,2020-03-03 12:44:00,
16,5846,2020-03-03 12:44:00,
17,5847,2020-03-03 12:44:00,
18,5848,2020-03-03 12:44:00,
19,5849,2020-03-03 12:44:00,
20,5850,2020-03-03 12:44:00,
21,5851,2020-03-03 12:44:00,
21,5852,2020-03-03 12:44:00,
2,5853,2020-03-03 12:44:00,
2,5854,2020-03-03 12:44:00,
3,5855,2020-03-03 12:44:00,
4,5856,2020-03-03 12:44:00,
5,5857,2020-03-03 12:44:00,
6,5858,2020-03-03 12:44:00,
7,5859,2020-03-03 12:44:00,
8,5860,2020-03-03 12:44:00,
9,5861,2020-03-03 12:44:00,
10,5862,2020-03-03 12:44:00,
11,5863,2020-03-03 12:44:00,
12,5864,2020-03-03 12:44:00,
13,5865,2020-03-03 12:44:00,
14,5866,2020-03-03 12:44:00,
15,5867,2020-03-03 12:44:00,
16,5868,2020-03-03 12:44:00,
17,5869,2020-03-03 12:44:00,
18,5870,2020-03-03 12:44:00,
19,5871,2020-03-03 12:44:00,
20,5872,2020-03-03 12:44:00,
21,5873,2020-03-03 12:44:00,
21,5874,2020-03-03 12:44:00,
2,5875,2020-03-03 12:44:00,
2,5876,2020-03-03 12:44:00,
3,5877,2020-03-03 12:44:00,
4,5878,2020-03-03 12:44:00,
5,5879,2020-03-03 12:44:00,
6,5880,2020-03-03 12:44:00,
7,5881,2020-03-03 12:44:00,
8,5882,2020-03-03 12:44:00,
9,5883,2020-03-03 12:44:00,
10,5884,2020-03-03 12:44:00,
11,5885,2020-03-03 12:44:00,
12,5886,2020-03-03 12:44:00,
13,5887,2020-03-03 12:44:00,
14,5888,2020-03-03 12:44:00,
15,5889,2020-03-03 12:44:00,
16,5890,2020-03-03 12:44:00,
17,5891,2020-03-03 12:44:00,
18,5892,2020-03-03 12:44:00,
19,5893,2020-03-03 12:44:00,
20,5894,2020-03-03 12:44:00,
21,5895,2020-03-03 12:44:00,
21,5896,2020-03-03 12:44:00,
2,5897,2020-03-03 12:44:00,
2,5898,2020-03-03 12:44:00,
3,5899,2020-03-03 12:44:00,
4,5900,2020-03-03 12:44:00,
5,5901,2020-03-03 12:44:00,
6,5902,2020-03-03 12:44:00,
7,5903,2020-03-03 12:44:00,
8,5904,2020-03-03 12:44:00,
9,5905,2020-03-03 12:44:00,
10,5906,2020-03-03 12:44:00,
11,5907,2020-03-03 12:44:00,
12,5908,2020-03-03 12:44:00,
13,5909,2020-03-03 12:44:00,
14,5910,2020-03-03 12:44:00,
15,5911,2020-03-03 12:44:00,
16,5912,2020-03-03 12:44:00,
17,5913,2020-03-03 12:44:00,
18,5914,2020-03-03 12:44:00,
19,5915,2020-03-03 12:44:00,
20,5916,2020-03-03 12:44:00,
21,5917,2020-03-03 12:44:00,
21,5918,2020-03-03 12:44:00,
2,5919,2020-03-03 12:44:00,
2,5920,2020-03-03 12:44:00,
3,5921,2020-03-03 12:44:00,
4,5922,2020-03-03 12:44:00,
5,5923,2020-03-03 12:44:00,
6,5924,2020-03-03 12:44:00,
7,5925,2020-03-03 12:44:00,
8,5926,2020-03-03 12:44:00,
9,5927,2020-03-03 12:44:00,
10,5928,2020-03-03 12:44:00,
11,5929,2020-03-03 12:44:00,
12,5930,2020-03-03 12:44:00,
13,5931,2020-03-03 12:44:00,
14,5932,2020-03-03 12:44:00,
15,5933,2020-03-03 12:44:00,
16,5934,2020-03-03 12:44:00,
17,5935,2020-03-03 12:44:00,
18,5936,2020-03-03 12:44:00,
19,5937,2020-03-03 12:44:00,
20,5938,2020-03-03 12:44:00,
21,5939,2020-03-03 12:44:00,
21,5940,2020-03-03 12:44:00,
2,5941,2020-03-03 12:44:00,
2,5942,2020-03-03 12:44:00,
3,5943,2020-03-03 12:44:00,
4,5944,2020-03-03 12:44:00,
5,5945,2020-03-03 12:44:00,
6,5946,2020-03-03 12:44:00,
7,5947,2020-03-03 12:44:00,
8,5948,2020-03-03 12:44:00,
9,5949,2020-03-03 12:44:00,
10,5950,2020-03-03 12:44:00,
11,5951,2020-03-03 12:44:00,
12,5952,2020-03-03 12:44:00,
13,5953,2020-03-03 12:44:00,
14,5954,2020-03-03 12:44:00,
15,5955,2020-03-03 12:44:00,
16,5956,2020-03-03 12:44:00,
17,5957,2020-03-03 12:44:00,
18,5958,2020-03-03 12:44:00,
19,5959,2020-03-03 12:44:00,
20,5960,2020-03-03 12:44:00,
21,5961,2020-03-03 12:44:00,
21,5962,2020-03-03 12:44:00,
2,5963,2020-03-03 12:44:00,
2,5964,2020-03-03 12:44:00,
3,5965,2020-03-03 12:44:00,
4,5966,2020-03-03 12:44:00,
5,5967,2020-03-03 12:44:00,
6,5968,2020-03-03 12:44:00,
7,5969,2020-03-03 12:44:00,
8,5970,2020-03-03 12:44:00,
9,5971,2020-03-03 12:44:00,
10,5972,2020-03-03 12:44:00,
11,5973,2020-03-03 12:44:00,
12,5974,2020-03-03 12:44:00,
13,5975,2020-03-03 12:44:00,
14,5976,2020-03-03 12:44:00,
15,5977,2020-03-03 12:44:00,
16,5978,2020-03-03 12:44:00,
17,5979,2020-03-03 12:44:00,
18,5980,2020-03-03 12:44:00,
19,5981,2020-03-03 12:44:00,
20,5982,2020-03-03 12:44:00,
21,5983,2020-03-03 12:44:00,
21,5984,2020-03-03 12:44:00,
2,5985,2020-03-03 12:44:00,
2,5986,2020-03-03 12:44:00,
3,5987,2020-03-03 12:44:00,
4,5988,2020-03-03 12:44:00,
5,5989,2020-03-03 12:44:00,
6,5990,2020-03-03 12:44:00,
7,5991,2020-03-03 12:44:00,
8,5992,2020-03-03 12:44:00,
9,5993,2020-03-03 12:44:00,
10,5994,2020-03-03 12:44:00,
11,5995,2020-03-03 12:44:00,
12,5996,2020-03-03 12:44:00,
13,5997,2020-03-03 12:44:00,
14,5998,2020-03-03 12:44:00,
15,5999,2020-03-03 12:44:00,
16,6000,2020-03-03 12:44:00,
17,6001,2020-03-03 12:44:00,
18,6002,2020-03-03 12:44:00,
19,6003,2020-03-03 12:44:00,
20,6004,2020-03-03 12:44:00,
21,6005,2020-03-03 12:44:00,
21,6006,2020-03-03 12:44:00,
2,6007,2020-03-03 12:44:00,
2,6008,2020-03-03 12:44:00,
3,6009,2020-03-03 12:44:00,
4,6010,2020-03-03 12:44:00,
5,6011,2020-03-03 12:44:00,
6,6012,2020-03-03 12:44:00,
7,6013,2020-03-03 12:44:00,
8,6014,2020-03-03 12:44:00,
9,6015,2020-03-03 12:44:00,
10,6016,2020-03-03 12:44:00,
11,6017,2020-03-03 12:44:00,
12,6018,2020-03-03 12:44:00,
13,6019,2020-03-03 12:44:00,
14,6020,2020-03-03 12:44:00,
15,6021,2020-03-03 12:44:00,
16,6022,2020-03-03 12:44:00,
17,6023,2020-03-03 12:44:00,
18,6024,2020-03-03 12:44:00,
19,6025,2020-03-03 12:44:00,
20,6026,2020-03-03 12:44:00,
21,6027,2020-03-03 12:44:00,
21,6028,2020-03-03 12:44:00,
2,6029,2020-03-03 12:44:00,
2,6030,2020-03-03 12:44:00,
3,6031,2020-03-03 12:44:00,
4,6032,2020-03-03 12:44:00,
5,6033,2020-03-03 12:44:00,
6,6034,2020-03-03 12:44:00,
7,6035,2020-03-03 12:44:00,
8,6036,2020-03-03 12:44:00,
9,6037,2020-03-03 12:44:00,
10,6038,2020-03-03 12:44:00,
11,6039,2020-03-03 12:44:00,
12,6040,2020-03-03 12:44:00,
13,6041,2020-03-03 12:44:00,
14,6042,2020-03-03 12:44:00,
15,6043,2020-03-03 12:44:00,
16,6044,2020-03-03 12:44:00,
17,6045,2020-03-03 12:44:00,
18,6046,2020-03-03 12:44:00,
19,6047,2020-03-03 12:44:00,
20,6048,2020-03-03 12:44:00,
21,6049,2020-03-03 12:44:00,
21,6050,2020-03-03 12:44:00,
2,6051,2020-03-03 12:44:00,
2,6052,2020-03-03 12:44:00,
3,6053,2020-03-03 12:44:00,
4,6054,2020-03-03 12:44:00,
5,6055,2020-03-03 12:44:00,
6,6056,2020-03-03 12:44:00,
7,6057,2020-03-03 12:44:00,
8,6058,2020-03-03 12:44:00,
9,6059,2020-03-03 12:44:00,
10,6060,2020-03-03 12:44:00,
11,6061,2020-03-03 12:44:00,
12,6062,2020-03-03 12:44:00,
13,6063,2020-03-03 12:44:00,
14,6064,2020-03-03 12:44:00,
15,6065,2020-03-03 12:44:00,
16,6066,2020-03-03 12:44:00,
17,6067,2020-03-03 12:44:00,
18,6068,2020-03-03 12:44:00,
19,6069,2020-03-03 12:44:00,
20,6070,2020-03-03 12:44:00,
21,6071,2020-03-03 12:44:00,
21,6072,2020-03-03 12:44:00,
2,6073,2020-03-03 12:44:00,
2,6074,2020-03-03 12:44:00,
3,6075,2020-03-03 12:44:00,
4,6076,2020-03-03 12:44:00,
5,6077,2020-03-03 12:44:00,
6,6078,2020-03-03 12:44:00,
7,6079,2020-03-03 12:44:00,
8,6080,2020-03-03 12:44:00,
9,6081,2020-03-03 12:44:00,
10,6082,2020-03-03 12:44:00,
11,6083,2020-03-03 12:44:00,
12,6084,2020-03-03 12:44:00,
13,6085,2020-03-03 12:44:00,
14,6086,2020-03-03 12:44:00,
15,6087,2020-03-03 12:44:00,
16,6088,2020-03-03 12:44:00,
17,6089,2020-03-03 12:44:00,
18,6090,2020-03-03 12:44:00,
19,6091,2020-03-03 12:44:00,
20,6092,2020-03-03 12:44:00,
21,6093,2020-03-03 12:44:00,
21,6094,2020-03-03 12:44:00,
2,6095,2020-03-03 12:44:00,
2,6096,2020-03-03 12:44:00,
3,6097,2020-03-03 12:44:00,
4,6098,2020-03-03 12:44:00,
5,6099,2020-03-03 12:44:00,
6,6100,2020-03-03 12:44:00,
7,6101,2020-03-03 12:44:00,
8,6102,2020-03-03 12:44:00,
9,6103,2020-03-03 12:44:00,
10,6104,2020-03-03 12:44:00,
11,6105,2020-03-03 12:44:00,
12,6106,2020-03-03 12:44:00,
13,6107,2020-03-03 12:44:00,
14,6108,2020-03-03 12:44:00,
15,6109,2020-03-03 12:44:00,
16,6110,2020-03-03 12:44:00,
17,6111,2020-03-03 12:44:00,
18,6112,2020-03-03 12:44:00,
19,6113,2020-03-03 12:44:00,
20,6114,2020-03-03 12:44:00,
21,6115,2020-03-03 12:44:00,
21,6116,2020-03-03 12:44:00,
2,6117,2020-03-03 12:44:00,
2,6118,2020-03-03 12:44:00,
3,6119,2020-03-03 12:44:00,
4,6120,2020-03-03 12:44:00,
5,6121,2020-03-03 12:44:00,
6,6122,2020-03-03 12:44:00,
7,6123,2020-03-03 12:44:00,
8,6124,2020-03-03 12:44:00,
9,6125,2020-03-03 12:44:00,
10,6126,2020-03-03 12:44:00,
11,6127,2020-03-03 12:44:00,
12,6128,2020-03-03 12:44:00,
13,6129,2020-03-03 12:44:00,
14,6130,2020-03-03 12:44:00,
15,6131,2020-03-03 12:44:00,
16,6132,2020-03-03 12:44:00,
17,6133,2020-03-03 12:44:00,
18,6134,2020-03-03 12:44:00,
19,6135,2020-03-03 12:44:00,
20,6136,2020-03-03 12:44:00,
21,6137,2020-03-03 12:44:00,
21,6138,2020-03-03 12:44:00,
2,6139,2020-03-03 12:44:00,
2,6140,2020-03-03 12:44:00,
3,6141,2020-03-03 12:44:00,
4,6142,2020-03-03 12:44:00,
5,6143,2020-03-03 12:44:00,
6,6144,2020-03-03 12:44:00,
7,6145,2020-03-03 12:44:00,
8,6146,2020-03-03 12:44:00,
9,6147,2020-03-03 12:44:00,
10,6148,2020-03-03 12:44:00,
11,6149,2020-03-03 12:44:00,
12,6150,2020-03-03 12:44:00,
13,6151,2020-03-03 12:44:00,
14,6152,2020-03-03 12:44:00,
15,6153,2020-03-03 12:44:00,
16,6154,2020-03-03 12:44:00,
17,6155,2020-03-03 12:44:00,
18,6156,2020-03-03 12:44:00,
19,6157,2020-03-03 12:44:00,
20,6158,2020-03-03 12:44:00,
21,6159,2020-03-03 12:44:00,
21,6160,2020-03-03 12:44:00,
2,6161,2020-03-03 12:44:00,
2,6162,2020-03-03 12:44:00,
3,6163,2020-03-03 12:44:00,
4,6164,2020-03-03 12:44:00,
5,6165,2020-03-03 12:44:00,
6,6166,2020-03-03 12:44:00,
7,6167,2020-03-03 12:44:00,
8,6168,2020-03-03 12:44:00,
9,6169,2020-03-03 12:44:00,
10,6170,2020-03-03 12:44:00,
11,6171,2020-03-03 12:44:00,
12,6172,2020-03-03 12:44:00,
13,6173,2020-03-03 12:44:00,
14,6174,2020-03-03 12:44:00,
15,6175,2020-03-03 12:44:00,
16,6176,2020-03-03 12:44:00,
17,6177,2020-03-03 12:44:00,
18,6178,2020-03-03 12:44:00,
19,6179,2020-03-03 12:44:00,
20,6180,2020-03-03 12:44:00,
21,6181,2020-03-03 12:44:00,
21,6182,2020-03-03 12:44:00,
2,6183,2020-03-03 12:44:00,
2,6184,2020-03-03 12:44:00,
3,6185,2020-03-03 12:44:00,
4,6186,2020-03-03 12:44:00,
5,6187,2020-03-03 12:44:00,
6,6188,2020-03-03 12:44:00,
7,6189,2020-03-03 12:44:00,
8,6190,2020-03-03 12:44:00,
9,6191,2020-03-03 12:44:00,
10,6192,2020-03-03 12:44:00,
11,6193,2020-03-03 12:44:00,
12,6194,2020-03-03 12:44:00,
13,6195,2020-03-03 12:44:00,
14,6196,2020-03-03 12:44:00,
15,6197,2020-03-03 12:44:00,
16,6198,2020-03-03 12:44:00,
17,6199,2020-03-03 12:44:00,
