id,sku,name,short_description,description,product_status_id,regular_price,discount_price,quantity,taxable,inserted_at,updated_at
5248,abc5248,Product 5248,Product Description 5248,Product Description 5248,1,5272,23,4,0,2020-03-03 12:39:00,
5249,abc5249,Product 5249,Product Description 5249,Product Description 5249,1,5273,23,4,0,2020-03-03 12:39:00,
5250,abc5250,Product 5250,Product Description 5250,Product Description 5250,1,5274,23,4,0,2020-03-03 12:39:00,
5251,abc5251,Product 5251,Product Description 5251,Product Description 5251,1,5275,23,4,0,2020-03-03 12:39:00,
5252,abc5252,Product 5252,Product Description 5252,Product Description 5252,1,5276,23,4,0,2020-03-03 12:39:00,
5253,abc5253,Product 5253,Product Description 5253,Product Description 5253,1,5277,23,4,0,2020-03-03 12:39:00,
5254,abc5254,Product 5254,Product Description 5254,Product Description 5254,1,5278,23,4,0,2020-03-03 12:39:00,
5255,abc5255,Product 5255,Product Description 5255,Product Description 5255,1,5279,23,4,0,2020-03-03 12:39:00,
5256,abc5256,Product 5256,Product Description 5256,Product Description 5256,1,5280,23,4,0,2020-03-03 12:39:00,
5257,abc5257,Product 5257,Product Description 5257,Product Description 5257,1,5281,23,4,0,2020-03-03 12:39:00,
5258,abc5258,Product 5258,Product Description 5258,Product Description 5258,1,5282,23,4,0,2020-03-03 12:39:00,
5259,abc5259,Product 5259,Product Description 5259,Product Description 5259,1,5283,23,4,0,2020-03-03 12:39:00,
5260,abc5260,Product 5260,Product Description 5260,Product Description 5260,1,5284,23,4,0,2020-03-03 12:39:00,
5261,abc5261,Product 5261,Product Description 5261,Product Description 5261,1,5285,23,4,0,2020-03-03 12:39:00,
5262,abc5262,Product 5262,Product Description 5262,Product Description 5262,1,5286,23,4,0,2020-03-03 12:39:00,
5263,abc5263,Product 5263,Product Description 5263,Product Description 5263,1,5287,23,4,0,2020-03-03 12:39:00,
5264,abc5264,Product 5264,Product Description 5264,Product Description 5264,1,5288,23,4,0,2020-03-03 12:39:00,
5265,abc5265,Product 5265,Product Description 5265,Product Description 5265,1,5289,23,4,0,2020-03-03 12:39:00,
5266,abc5266,Product 5266,Product Description 5266,Product Description 5266,1,5290,23,4,0,2020-03-03 12:39:00,
5267,abc5267,Product 5267,Product Description 5267,Product Description 5267,1,5291,23,4,0,2020-03-03 12:39:00,
5268,abc5268,Product 5268,Product Description 5268,Product Description 5268,1,5292,23,4,0,2020-03-03 12:39:00,
5269,abc5269,Product 5269,Product Description 5269,Product Description 5269,1,5293,23,4,0,2020-03-03 12:39:00,
5270,abc5270,Product 5270,Product Description 5270,Product Description 5270,1,5294,23,4,0,2020-03-03 12:39:00,
5271,abc5271,Product 5271,Product Description 5271,Product Description 5271,1,5295,23,4,0,2020-03-03 12:39:00,
5272,abc5272,Product 5272,Product Description 5272,Product Description 5272,1,5296,23,4,0,2020-03-03 12:39:00,
5273,abc5273,Product 5273,Product Description 5273,Product Description 5273,1,5297,23,4,0,2020-03-03 12:39:00,
5274,abc5274,Product 5274,Product Description 5274,Product Description 5274,1,5298,23,4,0,2020-03-03 12:39:00,
5275,abc5275,Product 5275,Product Description 5275,Product Description 5275,1,5299,23,4,0,2020-03-03 12:39:00,
5276,abc5276,Product 5276,Product Description 5276,Product Description 5276,1,5300,23,4,0,2020-03-03 12:39:00,
5277,abc5277,Product 5277,Product Description 5277,Product Description 5277,1,5301,23,4,0,2020-03-03 12:39:00,
5278,abc5278,Product 5278,Product Description 5278,Product Description 5278,1,5302,23,4,0,2020-03-03 12:39:00,
5279,abc5279,Product 5279,Product Description 5279,Product Description 5279,1,5303,23,4,0,2020-03-03 12:39:00,
5280,abc5280,Product 5280,Product Description 5280,Product Description 5280,1,5304,23,4,0,2020-03-03 12:39:00,
5281,abc5281,Product 5281,Product Description 5281,Product Description 5281,1,5305,23,4,0,2020-03-03 12:39:00,
5282,abc5282,Product 5282,Product Description 5282,Product Description 5282,1,5306,23,4,0,2020-03-03 12:39:00,
5283,abc5283,Product 5283,Product Description 5283,Product Description 5283,1,5307,23,4,0,2020-03-03 12:39:00,
5284,abc5284,Product 5284,Product Description 5284,Product Description 5284,1,5308,23,4,0,2020-03-03 12:39:00,
5285,abc5285,Product 5285,Product Description 5285,Product Description 5285,1,5309,23,4,0,2020-03-03 12:39:00,
5286,abc5286,Product 5286,Product Description 5286,Product Description 5286,1,5310,23,4,0,2020-03-03 12:39:00,
5287,abc5287,Product 5287,Product Description 5287,Product Description 5287,1,5311,23,4,0,2020-03-03 12:39:00,
5288,abc5288,Product 5288,Product Description 5288,Product Description 5288,1,5312,23,4,0,2020-03-03 12:39:00,
5289,abc5289,Product 5289,Product Description 5289,Product Description 5289,1,5313,23,4,0,2020-03-03 12:39:00,
5290,abc5290,Product 5290,Product Description 5290,Product Description 5290,1,5314,23,4,0,2020-03-03 12:39:00,
5291,abc5291,Product 5291,Product Description 5291,Product Description 5291,1,5315,23,4,0,2020-03-03 12:39:00,
5292,abc5292,Product 5292,Product Description 5292,Product Description 5292,1,5316,23,4,0,2020-03-03 12:39:00,
5293,abc5293,Product 5293,Product Description 5293,Product Description 5293,1,5317,23,4,0,2020-03-03 12:39:00,
5294,abc5294,Product 5294,Product Description 5294,Product Description 5294,1,5318,23,4,0,2020-03-03 12:39:00,
5295,abc5295,Product 5295,Product Description 5295,Product Description 5295,1,5319,23,4,0,2020-03-03 12:39:00,
5296,abc5296,Product 5296,Product Description 5296,Product Description 5296,1,5320,23,4,0,2020-03-03 12:39:00,
5297,abc5297,Product 5297,Product Description 5297,Product Description 5297,1,5321,23,4,0,2020-03-03 12:39:00,
5298,abc5298,Product 5298,Product Description 5298,Product Description 5298,1,5322,23,4,0,2020-03-03 12:39:00,
5299,abc5299,Product 5299,Product Description 5299,Product Description 5299,1,5323,23,4,0,2020-03-03 12:39:00,
5300,abc5300,Product 5300,Product Description 5300,Product Description 5300,1,5324,23,4,0,2020-03-03 12:39:00,
5301,abc5301,Product 5301,Product Description 5301,Product Description 5301,1,5325,23,4,0,2020-03-03 12:39:00,
5302,abc5302,Product 5302,Product Description 5302,Product Description 5302,1,5326,23,4,0,2020-03-03 12:39:00,
5303,abc5303,Product 5303,Product Description 5303,Product Description 5303,1,5327,23,4,0,2020-03-03 12:39:00,
5304,abc5304,Product 5304,Product Description 5304,Product Description 5304,1,5328,23,4,0,2020-03-03 12:39:00,
5305,abc5305,Product 5305,Product Description 5305,Product Description 5305,1,5329,23,4,0,2020-03-03 12:39:00,
5306,abc5306,Product 5306,Product Description 5306,Product Description 5306,1,5330,23,4,0,2020-03-03 12:39:00,
5307,abc5307,Product 5307,Product Description 5307,Product Description 5307,1,5331,23,4,0,2020-03-03 12:39:00,
5308,abc5308,Product 5308,Product Description 5308,Product Description 5308,1,5332,23,4,0,2020-03-03 12:39:00,
5309,abc5309,Product 5309,Product Description 5309,Product Description 5309,1,5333,23,4,0,2020-03-03 12:39:00,
5310,abc5310,Product 5310,Product Description 5310,Product Description 5310,1,5334,23,4,0,2020-03-03 12:39:00,
5311,abc5311,Product 5311,Product Description 5311,Product Description 5311,1,5335,23,4,0,2020-03-03 12:39:00,
5312,abc5312,Product 5312,Product Description 5312,Product Description 5312,1,5336,23,4,0,2020-03-03 12:39:00,
5313,abc5313,Product 5313,Product Description 5313,Product Description 5313,1,5337,23,4,0,2020-03-03 12:39:00,
5314,abc5314,Product 5314,Product Description 5314,Product Description 5314,1,5338,23,4,0,2020-03-03 12:39:00,
5315,abc5315,Product 5315,Product Description 5315,Product Description 5315,1,5339,23,4,0,2020-03-03 12:39:00,
5316,abc5316,Product 5316,Product Description 5316,Product Description 5316,1,5340,23,4,0,2020-03-03 12:39:00,
5317,abc5317,Product 5317,Product Description 5317,Product Description 5317,1,5341,23,4,0,2020-03-03 12:39:00,
5318,abc5318,Product 5318,Product Description 5318,Product Description 5318,1,5342,23,4,0,2020-03-03 12:39:00,
5319,abc5319,Product 5319,Product Description 5319,Product Description 5319,1,5343,23,4,0,2020-03-03 12:39:00,
5320,abc5320,Product 5320,Product Description 5320,Product Description 5320,1,5344,23,4,0,2020-03-03 12:39:00,
5321,abc5321,Product 5321,Product Description 5321,Product Description 5321,1,5345,23,4,0,2020-03-03 12:39:00,
5322,abc5322,Product 5322,Product Description 5322,Product Description 5322,1,5346,23,4,0,2020-03-03 12:39:00,
5323,abc5323,Product 5323,Product Description 5323,Product Description 5323,1,5347,23,4,0,2020-03-03 12:39:00,
5324,abc5324,Product 5324,Product Description 5324,Product Description 5324,1,5348,23,4,0,2020-03-03 12:39:00,
5325,abc5325,Product 5325,Product Description 5325,Product Description 5325,1,5349,23,4,0,2020-03-03 12:39:00,
5326,abc5326,Product 5326,Product Description 5326,Product Description 5326,1,5350,23,4,0,2020-03-03 12:39:00,
5327,abc5327,Product 5327,Product Description 5327,Product Description 5327,1,5351,23,4,0,2020-03-03 12:39:00,
5328,abc5328,Product 5328,Product Description 5328,Product Description 5328,1,5352,23,4,0,2020-03-03 12:39:00,
5329,abc5329,Product 5329,Product Description 5329,Product Description 5329,1,5353,23,4,0,2020-03-03 12:39:00,
5330,abc5330,Product 5330,Product Description 5330,Product Description 5330,1,5354,23,4,0,2020-03-03 12:39:00,
5331,abc5331,Product 5331,Product Description 5331,Product Description 5331,1,5355,23,4,0,2020-03-03 12:39:00,
5332,abc5332,Product 5332,Product Description 5332,Product Description 5332,1,5356,23,4,0,2020-03-03 12:39:00,
5333,abc5333,Product 5333,Product Description 5333,Product Description 5333,1,5357,23,4,0,2020-03-03 12:39:00,
5334,abc5334,Product 5334,Product Description 5334,Product Description 5334,1,5358,23,4,0,2020-03-03 12:39:00,
5335,abc5335,Product 5335,Product Description 5335,Product Description 5335,1,5359,23,4,0,2020-03-03 12:39:00,
5336,abc5336,Product 5336,Product Description 5336,Product Description 5336,1,5360,23,4,0,2020-03-03 12:39:00,
5337,abc5337,Product 5337,Product Description 5337,Product Description 5337,1,5361,23,4,0,2020-03-03 12:39:00,
5338,abc5338,Product 5338,Product Description 5338,Product Description 5338,1,5362,23,4,0,2020-03-03 12:39:00,
5339,abc5339,Product 5339,Product Description 5339,Product Description 5339,1,5363,23,4,0,2020-03-03 12:39:00,
5340,abc5340,Product 5340,Product Description 5340,Product Description 5340,1,5364,23,4,0,2020-03-03 12:39:00,
5341,abc5341,Product 5341,Product Description 5341,Product Description 5341,1,5365,23,4,0,2020-03-03 12:39:00,
5342,abc5342,Product 5342,Product Description 5342,Product Description 5342,1,5366,23,4,0,2020-03-03 12:39:00,
5343,abc5343,Product 5343,Product Description 5343,Product Description 5343,1,5367,23,4,0,2020-03-03 12:39:00,
5344,abc5344,Product 5344,Product Description 5344,Product Description 5344,1,5368,23,4,0,2020-03-03 12:39:00,
5345,abc5345,Product 5345,Product Description 5345,Product Description 5345,1,5369,23,4,0,2020-03-03 12:39:00,
5346,abc5346,Product 5346,Product Description 5346,Product Description 5346,1,5370,23,4,0,2020-03-03 12:39:00,
5347,abc5347,Product 5347,Product Description 5347,Product Description 5347,1,5371,23,4,0,2020-03-03 12:39:00,
5348,abc5348,Product 5348,Product Description 5348,Product Description 5348,1,5372,23,4,0,2020-03-03 12:39:00,
5349,abc5349,Product 5349,Product Description 5349,Product Description 5349,1,5373,23,4,0,2020-03-03 12:39:00,
5350,abc5350,Product 5350,Product Description 5350,Product Description 5350,1,5374,23,4,0,2020-03-03 12:39:00,
5351,abc5351,Product 5351,Product Description 5351,Product Description 5351,1,5375,23,4,0,2020-03-03 12:39:00,
5352,abc5352,Product 5352,Product Description 5352,Product Description 5352,1,5376,23,4,0,2020-03-03 12:39:00,
5353,abc5353,Product 5353,Product Description 5353,Product Description 5353,1,5377,23,4,0,2020-03-03 12:39:00,
5354,abc5354,Product 5354,Product Description 5354,Product Description 5354,1,5378,23,4,0,2020-03-03 12:39:00,
5355,abc5355,Product 5355,Product Description 5355,Product Description 5355,1,5379,23,4,0,2020-03-03 12:39:00,
5356,abc5356,Product 5356,Product Description 5356,Product Description 5356,1,5380,23,4,0,2020-03-03 12:39:00,
5357,abc5357,Product 5357,Product Description 5357,Product Description 5357,1,5381,23,4,0,2020-03-03 12:39:00,
5358,abc5358,Product 5358,Product Description 5358,Product Description 5358,1,5382,23,4,0,2020-03-03 12:39:00,
5359,abc5359,Product 5359,Product Description 5359,Product Description 5359,1,5383,23,4,0,2020-03-03 12:39:00,
5360,abc5360,Product 5360,Product Description 5360,Product Description 5360,1,5384,23,4,0,2020-03-03 12:39:00,
5361,abc5361,Product 5361,Product Description 5361,Product Description 5361,1,5385,23,4,0,2020-03-03 12:39:00,
5362,abc5362,Product 5362,Product Description 5362,Product Description 5362,1,5386,23,4,0,2020-03-03 12:39:00,
5363,abc5363,Product 5363,Product Description 5363,Product Description 5363,1,5387,23,4,0,2020-03-03 12:39:00,
5364,abc5364,Product 5364,Product Description 5364,Product Description 5364,1,5388,23,4,0,2020-03-03 12:39:00,
5365,abc5365,Product 5365,Product Description 5365,Product Description 5365,1,5389,23,4,0,2020-03-03 12:39:00,
5366,abc5366,Product 5366,Product Description 5366,Product Description 5366,1,5390,23,4,0,2020-03-03 12:39:00,
5367,abc5367,Product 5367,Product Description 5367,Product Description 5367,1,5391,23,4,0,2020-03-03 12:39:00,
5368,abc5368,Product 5368,Product Description 5368,Product Description 5368,1,5392,23,4,0,2020-03-03 12:39:00,
5369,abc5369,Product 5369,Product Description 5369,Product Description 5369,1,5393,23,4,0,2020-03-03 12:39:00,
5370,abc5370,Product 5370,Product Description 5370,Product Description 5370,1,5394,23,4,0,2020-03-03 12:39:00,
5371,abc5371,Product 5371,Product Description 5371,Product Description 5371,1,5395,23,4,0,2020-03-03 12:39:00,
5372,abc5372,Product 5372,Product Description 5372,Product Description 5372,1,5396,23,4,0,2020-03-03 12:39:00,
5373,abc5373,Product 5373,Product Description 5373,Product Description 5373,1,5397,23,4,0,2020-03-03 12:39:00,
5374,abc5374,Product 5374,Product Description 5374,Product Description 5374,1,5398,23,4,0,2020-03-03 12:39:00,
5375,abc5375,Product 5375,Product Description 5375,Product Description 5375,1,5399,23,4,0,2020-03-03 12:39:00,
5376,abc5376,Product 5376,Product Description 5376,Product Description 5376,1,5400,23,4,0,2020-03-03 12:39:00,
5377,abc5377,Product 5377,Product Description 5377,Product Description 5377,1,5401,23,4,0,2020-03-03 12:39:00,
5378,abc5378,Product 5378,Product Description 5378,Product Description 5378,1,5402,23,4,0,2020-03-03 12:39:00,
5379,abc5379,Product 5379,Product Description 5379,Product Description 5379,1,5403,23,4,0,2020-03-03 12:39:00,
5380,abc5380,Product 5380,Product Description 5380,Product Description 5380,1,5404,23,4,0,2020-03-03 12:39:00,
5381,abc5381,Product 5381,Product Description 5381,Product Description 5381,1,5405,23,4,0,2020-03-03 12:39:00,
5382,abc5382,Product 5382,Product Description 5382,Product Description 5382,1,5406,23,4,0,2020-03-03 12:39:00,
5383,abc5383,Product 5383,Product Description 5383,Product Description 5383,1,5407,23,4,0,2020-03-03 12:39:00,
5384,abc5384,Product 5384,Product Description 5384,Product Description 5384,1,5408,23,4,0,2020-03-03 12:39:00,
5385,abc5385,Product 5385,Product Description 5385,Product Description 5385,1,5409,23,4,0,2020-03-03 12:39:00,
5386,abc5386,Product 5386,Product Description 5386,Product Description 5386,1,5410,23,4,0,2020-03-03 12:39:00,
5387,abc5387,Product 5387,Product Description 5387,Product Description 5387,1,5411,23,4,0,2020-03-03 12:39:00,
5388,abc5388,Product 5388,Product Description 5388,Product Description 5388,1,5412,23,4,0,2020-03-03 12:39:00,
5389,abc5389,Product 5389,Product Description 5389,Product Description 5389,1,5413,23,4,0,2020-03-03 12:39:00,
5390,abc5390,Product 5390,Product Description 5390,Product Description 5390,1,5414,23,4,0,2020-03-03 12:39:00,
5391,abc5391,Product 5391,Product Description 5391,Product Description 5391,1,5415,23,4,0,2020-03-03 12:39:00,
5392,abc5392,Product 5392,Product Description 5392,Product Description 5392,1,5416,23,4,0,2020-03-03 12:39:00,
5393,abc5393,Product 5393,Product Description 5393,Product Description 5393,1,5417,23,4,0,2020-03-03 12:39:00,
5394,abc5394,Product 5394,Product Description 5394,Product Description 5394,1,5418,23,4,0,2020-03-03 12:39:00,
5395,abc5395,Product 5395,Product Description 5395,Product Description 5395,1,5419,23,4,0,2020-03-03 12:39:00,
5396,abc5396,Product 5396,Product Description 5396,Product Description 5396,1,5420,23,4,0,2020-03-03 12:39:00,
5397,abc5397,Product 5397,Product Description 5397,Product Description 5397,1,5421,23,4,0,2020-03-03 12:39:00,
5398,abc5398,Product 5398,Product Description 5398,Product Description 5398,1,5422,23,4,0,2020-03-03 12:39:00,
5399,abc5399,Product 5399,Product Description 5399,Product Description 5399,1,5423,23,4,0,2020-03-03 12:39:00,
5400,abc5400,Product 5400,Product Description 5400,Product Description 5400,1,5424,23,4,0,2020-03-03 12:39:00,
5401,abc5401,Product 5401,Product Description 5401,Product Description 5401,1,5425,23,4,0,2020-03-03 12:39:00,
5402,abc5402,Product 5402,Product Description 5402,Product Description 5402,1,5426,23,4,0,2020-03-03 12:39:00,
5403,abc5403,Product 5403,Product Description 5403,Product Description 5403,1,5427,23,4,0,2020-03-03 12:39:00,
5404,abc5404,Product 5404,Product Description 5404,Product Description 5404,1,5428,23,4,0,2020-03-03 12:39:00,
5405,abc5405,Product 5405,Product Description 5405,Product Description 5405,1,5429,23,4,0,2020-03-03 12:39:00,
5406,abc5406,Product 5406,Product Description 5406,Product Description 5406,1,5430,23,4,0,2020-03-03 12:39:00,
5407,abc5407,Product 5407,Product Description 5407,Product Description 5407,1,5431,23,4,0,2020-03-03 12:39:00,
5408,abc5408,Product 5408,Product Description 5408,Product Description 5408,1,5432,23,4,0,2020-03-03 12:39:00,
5409,abc5409,Product 5409,Product Description 5409,Product Description 5409,1,5433,23,4,0,2020-03-03 12:39:00,
5410,abc5410,Product 5410,Product Description 5410,Product Description 5410,1,5434,23,4,0,2020-03-03 12:39:00,
5411,abc5411,Product 5411,Product Description 5411,Product Description 5411,1,5435,23,4,0,2020-03-03 12:39:00,
5412,abc5412,Product 5412,Product Description 5412,Product Description 5412,1,5436,23,4,0,2020-03-03 12:39:00,
5413,abc5413,Product 5413,Product Description 5413,Product Description 5413,1,5437,23,4,0,2020-03-03 12:39:00,
5414,abc5414,Product 5414,Product Description 5414,Product Description 5414,1,5438,23,4,0,2020-03-03 12:39:00,
5415,abc5415,Product 5415,Product Description 5415,Product Description 5415,1,5439,23,4,0,2020-03-03 12:39:00,
5416,abc5416,Product 5416,Product Description 5416,Product Description 5416,1,5440,23,4,0,2020-03-03 12:39:00,
5417,abc5417,Product 5417,Product Description 5417,Product Description 5417,1,5441,23,4,0,2020-03-03 12:39:00,
5418,abc5418,Product 5418,Product Description 5418,Product Description 5418,1,5442,23,4,0,2020-03-03 12:39:00,
5419,abc5419,Product 5419,Product Description 5419,Product Description 5419,1,5443,23,4,0,2020-03-03 12:39:00,
5420,abc5420,Product 5420,Product Description 5420,Product Description 5420,1,5444,23,4,0,2020-03-03 12:39:00,
5421,abc5421,Product 5421,Product Description 5421,Product Description 5421,1,5445,23,4,0,2020-03-03 12:39:00,
5422,abc5422,Product 5422,Product Description 5422,Product Description 5422,1,5446,23,4,0,2020-03-03 12:39:00,
5423,abc5423,Product 5423,Product Description 5423,Product Description 5423,1,5447,23,4,0,2020-03-03 12:39:00,
5424,abc5424,Product 5424,Product Description 5424,Product Description 5424,1,5448,23,4,0,2020-03-03 12:39:00,
5425,abc5425,Product 5425,Product Description 5425,Product Description 5425,1,5449,23,4,0,2020-03-03 12:39:00,
5426,abc5426,Product 5426,Product Description 5426,Product Description 5426,1,5450,23,4,0,2020-03-03 12:39:00,
5427,abc5427,Product 5427,Product Description 5427,Product Description 5427,1,5451,23,4,0,2020-03-03 12:39:00,
5428,abc5428,Product 5428,Product Description 5428,Product Description 5428,1,5452,23,4,0,2020-03-03 12:39:00,
5429,abc5429,Product 5429,Product Description 5429,Product Description 5429,1,5453,23,4,0,2020-03-03 12:39:00,
5430,abc5430,Product 5430,Product Description 5430,Product Description 5430,1,5454,23,4,0,2020-03-03 12:39:00,
5431,abc5431,Product 5431,Product Description 5431,Product Description 5431,1,5455,23,4,0,2020-03-03 12:39:00,
5432,abc5432,Product 5432,Product Description 5432,Product Description 5432,1,5456,23,4,0,2020-03-03 12:39:00,
5433,abc5433,Product 5433,Product Description 5433,Product Description 5433,1,5457,23,4,0,2020-03-03 12:39:00,
5434,abc5434,Product 5434,Product Description 5434,Product Description 5434,1,5458,23,4,0,2020-03-03 12:39:00,
5435,abc5435,Product 5435,Product Description 5435,Product Description 5435,1,5459,23,4,0,2020-03-03 12:39:00,
5436,abc5436,Product 5436,Product Description 5436,Product Description 5436,1,5460,23,4,0,2020-03-03 12:39:00,
5437,abc5437,Product 5437,Product Description 5437,Product Description 5437,1,5461,23,4,0,2020-03-03 12:39:00,
5438,abc5438,Product 5438,Product Description 5438,Product Description 5438,1,5462,23,4,0,2020-03-03 12:39:00,
5439,abc5439,Product 5439,Product Description 5439,Product Description 5439,1,5463,23,4,0,2020-03-03 12:39:00,
5440,abc5440,Product 5440,Product Description 5440,Product Description 5440,1,5464,23,4,0,2020-03-03 12:39:00,
5441,abc5441,Product 5441,Product Description 5441,Product Description 5441,1,5465,23,4,0,2020-03-03 12:39:00,
5442,abc5442,Product 5442,Product Description 5442,Product Description 5442,1,5466,23,4,0,2020-03-03 12:39:00,
5443,abc5443,Product 5443,Product Description 5443,Product Description 5443,1,5467,23,4,0,2020-03-03 12:39:00,
5444,abc5444,Product 5444,Product Description 5444,Product Description 5444,1,5468,23,4,0,2020-03-03 12:39:00,
5445,abc5445,Product 5445,Product Description 5445,Product Description 5445,1,5469,23,4,0,2020-03-03 12:39:00,
5446,abc5446,Product 5446,Product Description 5446,Product Description 5446,1,5470,23,4,0,2020-03-03 12:39:00,
5447,abc5447,Product 5447,Product Description 5447,Product Description 5447,1,5471,23,4,0,2020-03-03 12:39:00,
5448,abc5448,Product 5448,Product Description 5448,Product Description 5448,1,5472,23,4,0,2020-03-03 12:39:00,
5449,abc5449,Product 5449,Product Description 5449,Product Description 5449,1,5473,23,4,0,2020-03-03 12:39:00,
5450,abc5450,Product 5450,Product Description 5450,Product Description 5450,1,5474,23,4,0,2020-03-03 12:39:00,
5451,abc5451,Product 5451,Product Description 5451,Product Description 5451,1,5475,23,4,0,2020-03-03 12:39:00,
5452,abc5452,Product 5452,Product Description 5452,Product Description 5452,1,5476,23,4,0,2020-03-03 12:39:00,
5453,abc5453,Product 5453,Product Description 5453,Product Description 5453,1,5477,23,4,0,2020-03-03 12:39:00,
5454,abc5454,Product 5454,Product Description 5454,Product Description 5454,1,5478,23,4,0,2020-03-03 12:39:00,
5455,abc5455,Product 5455,Product Description 5455,Product Description 5455,1,5479,23,4,0,2020-03-03 12:39:00,
5456,abc5456,Product 5456,Product Description 5456,Product Description 5456,1,5480,23,4,0,2020-03-03 12:39:00,
5457,abc5457,Product 5457,Product Description 5457,Product Description 5457,1,5481,23,4,0,2020-03-03 12:39:00,
5458,abc5458,Product 5458,Product Description 5458,Product Description 5458,1,5482,23,4,0,2020-03-03 12:39:00,
5459,abc5459,Product 5459,Product Description 5459,Product Description 5459,1,5483,23,4,0,2020-03-03 12:39:00,
5460,abc5460,Product 5460,Product Description 5460,Product Description 5460,1,5484,23,4,0,2020-03-03 12:39:00,
5461,abc5461,Product 5461,Product Description 5461,Product Description 5461,1,5485,23,4,0,2020-03-03 12:39:00,
5462,abc5462,Product 5462,Product Description 5462,Product Description 5462,1,5486,23,4,0,2020-03-03 12:39:00,
5463,abc5463,Product 5463,Product Description 5463,Product Description 5463,1,5487,23,4,0,2020-03-03 12:39:00,
5464,abc5464,Product 5464,Product Description 5464,Product Description 5464,1,5488,23,4,0,2020-03-03 12:39:00,
5465,abc5465,Product 5465,Product Description 5465,Product Description 5465,1,5489,23,4,0,2020-03-03 12:39:00,
5466,abc5466,Product 5466,Product Description 5466,Product Description 5466,1,5490,23,4,0,2020-03-03 12:39:00,
5467,abc5467,Product 5467,Product Description 5467,Product Description 5467,1,5491,23,4,0,2020-03-03 12:39:00,
5468,abc5468,Product 5468,Product Description 5468,Product Description 5468,1,5492,23,4,0,2020-03-03 12:39:00,
5469,abc5469,Product 5469,Product Description 5469,Product Description 5469,1,5493,23,4,0,2020-03-03 12:39:00,
5470,abc5470,Product 5470,Product Description 5470,Product Description 5470,1,5494,23,4,0,2020-03-03 12:39:00,
5471,abc5471,Product 5471,Product Description 5471,Product Description 5471,1,5495,23,4,0,2020-03-03 12:39:00,
5472,abc5472,Product 5472,Product Description 5472,Product Description 5472,1,5496,23,4,0,2020-03-03 12:39:00,
5473,abc5473,Product 5473,Product Description 5473,Product Description 5473,1,5497,23,4,0,2020-03-03 12:39:00,
5474,abc5474,Product 5474,Product Description 5474,Product Description 5474,1,5498,23,4,0,2020-03-03 12:39:00,
5475,abc5475,Product 5475,Product Description 5475,Product Description 5475,1,5499,23,4,0,2020-03-03 12:39:00,
5476,abc5476,Product 5476,Product Description 5476,Product Description 5476,1,5500,23,4,0,2020-03-03 12:39:00,
5477,abc5477,Product 5477,Product Description 5477,Product Description 5477,1,5501,23,4,0,2020-03-03 12:39:00,
5478,abc5478,Product 5478,Product Description 5478,Product Description 5478,1,5502,23,4,0,2020-03-03 12:39:00,
5479,abc5479,Product 5479,Product Description 5479,Product Description 5479,1,5503,23,4,0,2020-03-03 12:39:00,
5480,abc5480,Product 5480,Product Description 5480,Product Description 5480,1,5504,23,4,0,2020-03-03 12:39:00,
5481,abc5481,Product 5481,Product Description 5481,Product Description 5481,1,5505,23,4,0,2020-03-03 12:39:00,
5482,abc5482,Product 5482,Product Description 5482,Product Description 5482,1,5506,23,4,0,2020-03-03 12:39:00,
5483,abc5483,Product 5483,Product Description 5483,Product Description 5483,1,5507,23,4,0,2020-03-03 12:39:00,
5484,abc5484,Product 5484,Product Description 5484,Product Description 5484,1,5508,23,4,0,2020-03-03 12:39:00,
5485,abc5485,Product 5485,Product Description 5485,Product Description 5485,1,5509,23,4,0,2020-03-03 12:39:00,
5486,abc5486,Product 5486,Product Description 5486,Product Description 5486,1,5510,23,4,0,2020-03-03 12:39:00,
5487,abc5487,Product 5487,Product Description 5487,Product Description 5487,1,5511,23,4,0,2020-03-03 12:39:00,
5488,abc5488,Product 5488,Product Description 5488,Product Description 5488,1,5512,23,4,0,2020-03-03 12:39:00,
5489,abc5489,Product 5489,Product Description 5489,Product Description 5489,1,5513,23,4,0,2020-03-03 12:39:00,
5490,abc5490,Product 5490,Product Description 5490,Product Description 5490,1,5514,23,4,0,2020-03-03 12:39:00,
5491,abc5491,Product 5491,Product Description 5491,Product Description 5491,1,5515,23,4,0,2020-03-03 12:39:00,
5492,abc5492,Product 5492,Product Description 5492,Product Description 5492,1,5516,23,4,0,2020-03-03 12:39:00,
5493,abc5493,Product 5493,Product Description 5493,Product Description 5493,1,5517,23,4,0,2020-03-03 12:39:00,
5494,abc5494,Product 5494,Product Description 5494,Product Description 5494,1,5518,23,4,0,2020-03-03 12:39:00,
5495,abc5495,Product 5495,Product Description 5495,Product Description 5495,1,5519,23,4,0,2020-03-03 12:39:00,
5496,abc5496,Product 5496,Product Description 5496,Product Description 5496,1,5520,23,4,0,2020-03-03 12:39:00,
5497,abc5497,Product 5497,Product Description 5497,Product Description 5497,1,5521,23,4,0,2020-03-03 12:39:00,
5498,abc5498,Product 5498,Product Description 5498,Product Description 5498,1,5522,23,4,0,2020-03-03 12:39:00,
5499,abc5499,Product 5499,Product Description 5499,Product Description 5499,1,5523,23,4,0,2020-03-03 12:39:00,
5500,abc5500,Product 5500,Product Description 5500,Product Description 5500,1,5524,23,4,0,2020-03-03 12:39:00,
