product_id,media_id,inserted_at,updated_at
2492,12492,2020-03-04 12:04:00,
2493,12493,2020-03-04 12:04:00,
2494,12494,2020-03-04 12:04:00,
2495,12495,2020-03-04 12:04:00,
2496,12496,2020-03-04 12:04:00,
2497,12497,2020-03-04 12:04:00,
2498,12498,2020-03-04 12:04:00,
2499,12499,2020-03-04 12:04:00,
2500,12500,2020-03-04 12:04:00,
2501,12501,2020-03-04 12:04:00,
2502,12502,2020-03-04 12:04:00,
2503,12503,2020-03-04 12:04:00,
2504,12504,2020-03-04 12:04:00,
2505,12505,2020-03-04 12:04:00,
2506,12506,2020-03-04 12:04:00,
2507,12507,2020-03-04 12:04:00,
2508,12508,2020-03-04 12:04:00,
2509,12509,2020-03-04 12:04:00,
2510,12510,2020-03-04 12:04:00,
2511,12511,2020-03-04 12:04:00,
2512,12512,2020-03-04 12:04:00,
2513,12513,2020-03-04 12:04:00,
2514,12514,2020-03-04 12:04:00,
2515,12515,2020-03-04 12:04:00,
2516,12516,2020-03-04 12:04:00,
2517,12517,2020-03-04 12:04:00,
2518,12518,2020-03-04 12:04:00,
2519,12519,2020-03-04 12:04:00,
2520,12520,2020-03-04 12:04:00,
2521,12521,2020-03-04 12:04:00,
2522,12522,2020-03-04 12:04:00,
2523,12523,2020-03-04 12:04:00,
2524,12524,2020-03-04 12:04:00,
2525,12525,2020-03-04 12:04:00,
2526,12526,2020-03-04 12:04:00,
2527,12527,2020-03-04 12:04:00,
2528,12528,2020-03-04 12:04:00,
2529,12529,2020-03-04 12:04:00,
2530,12530,2020-03-04 12:04:00,
2531,12531,2020-03-04 12:04:00,
2532,12532,2020-03-04 12:04:00,
2533,12533,2020-03-04 12:04:00,
2534,12534,2020-03-04 12:04:00,
2535,12535,2020-03-04 12:04:00,
2536,12536,2020-03-04 12:04:00,
2537,12537,2020-03-04 12:04:00,
2538,12538,2020-03-04 12:04:00,
2539,12539,2020-03-04 12:04:00,
2540,12540,2020-03-04 12:04:00,
2541,12541,2020-03-04 12:04:00,
2542,12542,2020-03-04 12:04:00,
2543,12543,2020-03-04 12:04:00,
2544,12544,2020-03-04 12:04:00,
2545,12545,2020-03-04 12:04:00,
2546,12546,2020-03-04 12:04:00,
2547,12547,2020-03-04 12:04:00,
2548,12548,2020-03-04 12:04:00,
2549,12549,2020-03-04 12:04:00,
2550,12550,2020-03-04 12:04:00,
2551,12551,2020-03-04 12:04:00,
2552,12552,2020-03-04 12:04:00,
2553,12553,2020-03-04 12:04:00,
2554,12554,2020-03-04 12:04:00,
2555,12555,2020-03-04 12:04:00,
2556,12556,2020-03-04 12:04:00,
2557,12557,2020-03-04 12:04:00,
2558,12558,2020-03-04 12:04:00,
2559,12559,2020-03-04 12:04:00,
2560,12560,2020-03-04 12:04:00,
2561,12561,2020-03-04 12:04:00,
2562,12562,2020-03-04 12:04:00,
2563,12563,2020-03-04 12:04:00,
2564,12564,2020-03-04 12:04:00,
2565,12565,2020-03-04 12:04:00,
2566,12566,2020-03-04 12:04:00,
2567,12567,2020-03-04 12:04:00,
2568,12568,2020-03-04 12:04:00,
2569,12569,2020-03-04 12:04:00,
2570,12570,2020-03-04 12:04:00,
2571,12571,2020-03-04 12:04:00,
2572,12572,2020-03-04 12:04:00,
2573,12573,2020-03-04 12:04:00,
2574,12574,2020-03-04 12:04:00,
2575,12575,2020-03-04 12:04:00,
2576,12576,2020-03-04 12:04:00,
2577,12577,2020-03-04 12:04:00,
2578,12578,2020-03-04 12:04:00,
2579,12579,2020-03-04 12:04:00,
2580,12580,2020-03-04 12:04:00,
2581,12581,2020-03-04 12:04:00,
2582,12582,2020-03-04 12:04:00,
2583,12583,2020-03-04 12:04:00,
2584,12584,2020-03-04 12:04:00,
2585,12585,2020-03-04 12:04:00,
2586,12586,2020-03-04 12:04:00,
2587,12587,2020-03-04 12:04:00,
2588,12588,2020-03-04 12:04:00,
2589,12589,2020-03-04 12:04:00,
2590,12590,2020-03-04 12:04:00,
2591,12591,2020-03-04 12:04:00,
2592,12592,2020-03-04 12:04:00,
2593,12593,2020-03-04 12:04:00,
2594,12594,2020-03-04 12:04:00,
2595,12595,2020-03-04 12:04:00,
2596,12596,2020-03-04 12:04:00,
2597,12597,2020-03-04 12:04:00,
2598,12598,2020-03-04 12:04:00,
2599,12599,2020-03-04 12:04:00,
2600,12600,2020-03-04 12:04:00,
2601,12601,2020-03-04 12:04:00,
2602,12602,2020-03-04 12:04:00,
2603,12603,2020-03-04 12:04:00,
2604,12604,2020-03-04 12:04:00,
2605,12605,2020-03-04 12:04:00,
2606,12606,2020-03-04 12:04:00,
2607,12607,2020-03-04 12:04:00,
2608,12608,2020-03-04 12:04:00,
2609,12609,2020-03-04 12:04:00,
2610,12610,2020-03-04 12:04:00,
2611,12611,2020-03-04 12:04:00,
2612,12612,2020-03-04 12:04:00,
2613,12613,2020-03-04 12:04:00,
2614,12614,2020-03-04 12:04:00,
2615,12615,2020-03-04 12:04:00,
2616,12616,2020-03-04 12:04:00,
2617,12617,2020-03-04 12:04:00,
2618,12618,2020-03-04 12:04:00,
2619,12619,2020-03-04 12:04:00,
2620,12620,2020-03-04 12:04:00,
2621,12621,2020-03-04 12:04:00,
2622,12622,2020-03-04 12:04:00,
2623,12623,2020-03-04 12:04:00,
2624,12624,2020-03-04 12:04:00,
2625,12625,2020-03-04 12:04:00,
2626,12626,2020-03-04 12:04:00,
2627,12627,2020-03-04 12:04:00,
2628,12628,2020-03-04 12:04:00,
2629,12629,2020-03-04 12:04:00,
2630,12630,2020-03-04 12:04:00,
2631,12631,2020-03-04 12:04:00,
2632,12632,2020-03-04 12:04:00,
2633,12633,2020-03-04 12:04:00,
2634,12634,2020-03-04 12:04:00,
2635,12635,2020-03-04 12:04:00,
2636,12636,2020-03-04 12:04:00,
2637,12637,2020-03-04 12:04:00,
2638,12638,2020-03-04 12:04:00,
2639,12639,2020-03-04 12:04:00,
2640,12640,2020-03-04 12:04:00,
2641,12641,2020-03-04 12:04:00,
2642,12642,2020-03-04 12:04:00,
2643,12643,2020-03-04 12:04:00,
2644,12644,2020-03-04 12:04:00,
2645,12645,2020-03-04 12:04:00,
2646,12646,2020-03-04 12:04:00,
2647,12647,2020-03-04 12:04:00,
2648,12648,2020-03-04 12:04:00,
2649,12649,2020-03-04 12:04:00,
2650,12650,2020-03-04 12:04:00,
2651,12651,2020-03-04 12:04:00,
2652,12652,2020-03-04 12:04:00,
2653,12653,2020-03-04 12:04:00,
2654,12654,2020-03-04 12:04:00,
2655,12655,2020-03-04 12:04:00,
2656,12656,2020-03-04 12:04:00,
2657,12657,2020-03-04 12:04:00,
2658,12658,2020-03-04 12:04:00,
2659,12659,2020-03-04 12:04:00,
2660,12660,2020-03-04 12:04:00,
2661,12661,2020-03-04 12:04:00,
2662,12662,2020-03-04 12:04:00,
2663,12663,2020-03-04 12:04:00,
2664,12664,2020-03-04 12:04:00,
2665,12665,2020-03-04 12:04:00,
2666,12666,2020-03-04 12:04:00,
2667,12667,2020-03-04 12:04:00,
2668,12668,2020-03-04 12:04:00,
2669,12669,2020-03-04 12:04:00,
2670,12670,2020-03-04 12:04:00,
2671,12671,2020-03-04 12:04:00,
2672,12672,2020-03-04 12:04:00,
2673,12673,2020-03-04 12:04:00,
2674,12674,2020-03-04 12:04:00,
2675,12675,2020-03-04 12:04:00,
2676,12676,2020-03-04 12:04:00,
2677,12677,2020-03-04 12:04:00,
2678,12678,2020-03-04 12:04:00,
2679,12679,2020-03-04 12:04:00,
2680,12680,2020-03-04 12:04:00,
2681,12681,2020-03-04 12:04:00,
2682,12682,2020-03-04 12:04:00,
2683,12683,2020-03-04 12:04:00,
2684,12684,2020-03-04 12:04:00,
2685,12685,2020-03-04 12:04:00,
2686,12686,2020-03-04 12:04:00,
2687,12687,2020-03-04 12:04:00,
2688,12688,2020-03-04 12:04:00,
2689,12689,2020-03-04 12:04:00,
2690,12690,2020-03-04 12:04:00,
2691,12691,2020-03-04 12:04:00,
2692,12692,2020-03-04 12:04:00,
2693,12693,2020-03-04 12:04:00,
2694,12694,2020-03-04 12:04:00,
2695,12695,2020-03-04 12:04:00,
2696,12696,2020-03-04 12:04:00,
2697,12697,2020-03-04 12:04:00,
2698,12698,2020-03-04 12:04:00,
2699,12699,2020-03-04 12:04:00,
2700,12700,2020-03-04 12:04:00,
2701,12701,2020-03-04 12:04:00,
2702,12702,2020-03-04 12:04:00,
2703,12703,2020-03-04 12:04:00,
2704,12704,2020-03-04 12:04:00,
2705,12705,2020-03-04 12:04:00,
2706,12706,2020-03-04 12:04:00,
2707,12707,2020-03-04 12:04:00,
2708,12708,2020-03-04 12:04:00,
2709,12709,2020-03-04 12:04:00,
2710,12710,2020-03-04 12:04:00,
2711,12711,2020-03-04 12:04:00,
2712,12712,2020-03-04 12:04:00,
2713,12713,2020-03-04 12:04:00,
2714,12714,2020-03-04 12:04:00,
2715,12715,2020-03-04 12:04:00,
2716,12716,2020-03-04 12:04:00,
2717,12717,2020-03-04 12:04:00,
2718,12718,2020-03-04 12:04:00,
2719,12719,2020-03-04 12:04:00,
2720,12720,2020-03-04 12:04:00,
2721,12721,2020-03-04 12:04:00,
2722,12722,2020-03-04 12:04:00,
2723,12723,2020-03-04 12:04:00,
2724,12724,2020-03-04 12:04:00,
2725,12725,2020-03-04 12:04:00,
2726,12726,2020-03-04 12:04:00,
2727,12727,2020-03-04 12:04:00,
2728,12728,2020-03-04 12:04:00,
2729,12729,2020-03-04 12:04:00,
2730,12730,2020-03-04 12:04:00,
2731,12731,2020-03-04 12:04:00,
2732,12732,2020-03-04 12:04:00,
2733,12733,2020-03-04 12:04:00,
2734,12734,2020-03-04 12:04:00,
2735,12735,2020-03-04 12:04:00,
2736,12736,2020-03-04 12:04:00,
2737,12737,2020-03-04 12:04:00,
2738,12738,2020-03-04 12:04:00,
2739,12739,2020-03-04 12:04:00,
2740,12740,2020-03-04 12:04:00,
2741,12741,2020-03-04 12:04:00,
2742,12742,2020-03-04 12:04:00,
2743,12743,2020-03-04 12:04:00,
2744,12744,2020-03-04 12:04:00,
2745,12745,2020-03-04 12:04:00,
2746,12746,2020-03-04 12:04:00,
2747,12747,2020-03-04 12:04:00,
2748,12748,2020-03-04 12:04:00,
2749,12749,2020-03-04 12:04:00,
2750,12750,2020-03-04 12:04:00,
2751,12751,2020-03-04 12:04:00,
2752,12752,2020-03-04 12:04:00,
2753,12753,2020-03-04 12:04:00,
2754,12754,2020-03-04 12:04:00,
2755,12755,2020-03-04 12:04:00,
2756,12756,2020-03-04 12:04:00,
2757,12757,2020-03-04 12:04:00,
2758,12758,2020-03-04 12:04:00,
2759,12759,2020-03-04 12:04:00,
2760,12760,2020-03-04 12:04:00,
2761,12761,2020-03-04 12:04:00,
2762,12762,2020-03-04 12:04:00,
2763,12763,2020-03-04 12:04:00,
2764,12764,2020-03-04 12:04:00,
2765,12765,2020-03-04 12:04:00,
2766,12766,2020-03-04 12:04:00,
2767,12767,2020-03-04 12:04:00,
2768,12768,2020-03-04 12:04:00,
2769,12769,2020-03-04 12:04:00,
2770,12770,2020-03-04 12:04:00,
2771,12771,2020-03-04 12:04:00,
2772,12772,2020-03-04 12:04:00,
2773,12773,2020-03-04 12:04:00,
2774,12774,2020-03-04 12:04:00,
2775,12775,2020-03-04 12:04:00,
2776,12776,2020-03-04 12:04:00,
2777,12777,2020-03-04 12:04:00,
2778,12778,2020-03-04 12:04:00,
2779,12779,2020-03-04 12:04:00,
2780,12780,2020-03-04 12:04:00,
2781,12781,2020-03-04 12:04:00,
2782,12782,2020-03-04 12:04:00,
2783,12783,2020-03-04 12:04:00,
2784,12784,2020-03-04 12:04:00,
2785,12785,2020-03-04 12:04:00,
2786,12786,2020-03-04 12:04:00,
2787,12787,2020-03-04 12:04:00,
2788,12788,2020-03-04 12:04:00,
2789,12789,2020-03-04 12:04:00,
2790,12790,2020-03-04 12:04:00,
2791,12791,2020-03-04 12:04:00,
2792,12792,2020-03-04 12:04:00,
2793,12793,2020-03-04 12:04:00,
2794,12794,2020-03-04 12:04:00,
2795,12795,2020-03-04 12:04:00,
2796,12796,2020-03-04 12:04:00,
2797,12797,2020-03-04 12:04:00,
2798,12798,2020-03-04 12:04:00,
2799,12799,2020-03-04 12:04:00,
2800,12800,2020-03-04 12:04:00,
2801,12801,2020-03-04 12:04:00,
2802,12802,2020-03-04 12:04:00,
2803,12803,2020-03-04 12:04:00,
2804,12804,2020-03-04 12:04:00,
2805,12805,2020-03-04 12:04:00,
2806,12806,2020-03-04 12:04:00,
2807,12807,2020-03-04 12:04:00,
2808,12808,2020-03-04 12:04:00,
2809,12809,2020-03-04 12:04:00,
2810,12810,2020-03-04 12:04:00,
2811,12811,2020-03-04 12:04:00,
2812,12812,2020-03-04 12:04:00,
2813,12813,2020-03-04 12:04:00,
2814,12814,2020-03-04 12:04:00,
2815,12815,2020-03-04 12:04:00,
2816,12816,2020-03-04 12:04:00,
2817,12817,2020-03-04 12:04:00,
2818,12818,2020-03-04 12:04:00,
2819,12819,2020-03-04 12:04:00,
2820,12820,2020-03-04 12:04:00,
2821,12821,2020-03-04 12:04:00,
2822,12822,2020-03-04 12:04:00,
2823,12823,2020-03-04 12:04:00,
2824,12824,2020-03-04 12:04:00,
2825,12825,2020-03-04 12:04:00,
2826,12826,2020-03-04 12:04:00,
2827,12827,2020-03-04 12:04:00,
2828,12828,2020-03-04 12:04:00,
2829,12829,2020-03-04 12:04:00,
2830,12830,2020-03-04 12:04:00,
2831,12831,2020-03-04 12:04:00,
2832,12832,2020-03-04 12:04:00,
2833,12833,2020-03-04 12:04:00,
2834,12834,2020-03-04 12:04:00,
2835,12835,2020-03-04 12:04:00,
2836,12836,2020-03-04 12:04:00,
2837,12837,2020-03-04 12:04:00,
2838,12838,2020-03-04 12:04:00,
2839,12839,2020-03-04 12:04:00,
2840,12840,2020-03-04 12:04:00,
2841,12841,2020-03-04 12:04:00,
2842,12842,2020-03-04 12:04:00,
2843,12843,2020-03-04 12:04:00,
2844,12844,2020-03-04 12:04:00,
2845,12845,2020-03-04 12:04:00,
2846,12846,2020-03-04 12:04:00,
2847,12847,2020-03-04 12:04:00,
2848,12848,2020-03-04 12:04:00,
2849,12849,2020-03-04 12:04:00,
2850,12850,2020-03-04 12:04:00,
2851,12851,2020-03-04 12:04:00,
2852,12852,2020-03-04 12:04:00,
2853,12853,2020-03-04 12:04:00,
2854,12854,2020-03-04 12:04:00,
2855,12855,2020-03-04 12:04:00,
2856,12856,2020-03-04 12:04:00,
2857,12857,2020-03-04 12:04:00,
2858,12858,2020-03-04 12:04:00,
2859,12859,2020-03-04 12:04:00,
2860,12860,2020-03-04 12:04:00,
2861,12861,2020-03-04 12:04:00,
2862,12862,2020-03-04 12:04:00,
2863,12863,2020-03-04 12:04:00,
2864,12864,2020-03-04 12:04:00,
2865,12865,2020-03-04 12:04:00,
2866,12866,2020-03-04 12:04:00,
2867,12867,2020-03-04 12:04:00,
2868,12868,2020-03-04 12:04:00,
2869,12869,2020-03-04 12:04:00,
2870,12870,2020-03-04 12:04:00,
2871,12871,2020-03-04 12:04:00,
2872,12872,2020-03-04 12:04:00,
2873,12873,2020-03-04 12:04:00,
2874,12874,2020-03-04 12:04:00,
2875,12875,2020-03-04 12:04:00,
2876,12876,2020-03-04 12:04:00,
2877,12877,2020-03-04 12:04:00,
2878,12878,2020-03-04 12:04:00,
2879,12879,2020-03-04 12:04:00,
2880,12880,2020-03-04 12:04:00,
2881,12881,2020-03-04 12:04:00,
2882,12882,2020-03-04 12:04:00,
2883,12883,2020-03-04 12:04:00,
2884,12884,2020-03-04 12:04:00,
2885,12885,2020-03-04 12:04:00,
2886,12886,2020-03-04 12:04:00,
2887,12887,2020-03-04 12:04:00,
2888,12888,2020-03-04 12:04:00,
2889,12889,2020-03-04 12:04:00,
2890,12890,2020-03-04 12:04:00,
2891,12891,2020-03-04 12:04:00,
2892,12892,2020-03-04 12:04:00,
2893,12893,2020-03-04 12:04:00,
2894,12894,2020-03-04 12:04:00,
2895,12895,2020-03-04 12:04:00,
2896,12896,2020-03-04 12:04:00,
2897,12897,2020-03-04 12:04:00,
2898,12898,2020-03-04 12:04:00,
2899,12899,2020-03-04 12:04:00,
2900,12900,2020-03-04 12:04:00,
2901,12901,2020-03-04 12:04:00,
2902,12902,2020-03-04 12:04:00,
2903,12903,2020-03-04 12:04:00,
2904,12904,2020-03-04 12:04:00,
2905,12905,2020-03-04 12:04:00,
2906,12906,2020-03-04 12:04:00,
2907,12907,2020-03-04 12:04:00,
2908,12908,2020-03-04 12:04:00,
2909,12909,2020-03-04 12:04:00,
2910,12910,2020-03-04 12:04:00,
2911,12911,2020-03-04 12:04:00,
2912,12912,2020-03-04 12:04:00,
2913,12913,2020-03-04 12:04:00,
2914,12914,2020-03-04 12:04:00,
2915,12915,2020-03-04 12:04:00,
2916,12916,2020-03-04 12:04:00,
2917,12917,2020-03-04 12:04:00,
2918,12918,2020-03-04 12:04:00,
2919,12919,2020-03-04 12:04:00,
2920,12920,2020-03-04 12:04:00,
2921,12921,2020-03-04 12:04:00,
2922,12922,2020-03-04 12:04:00,
2923,12923,2020-03-04 12:04:00,
2924,12924,2020-03-04 12:04:00,
2925,12925,2020-03-04 12:04:00,
2926,12926,2020-03-04 12:04:00,
2927,12927,2020-03-04 12:04:00,
2928,12928,2020-03-04 12:04:00,
2929,12929,2020-03-04 12:04:00,
2930,12930,2020-03-04 12:04:00,
2931,12931,2020-03-04 12:04:00,
2932,12932,2020-03-04 12:04:00,
2933,12933,2020-03-04 12:04:00,
2934,12934,2020-03-04 12:04:00,
2935,12935,2020-03-04 12:04:00,
2936,12936,2020-03-04 12:04:00,
2937,12937,2020-03-04 12:04:00,
2938,12938,2020-03-04 12:04:00,
2939,12939,2020-03-04 12:04:00,
2940,12940,2020-03-04 12:04:00,
2941,12941,2020-03-04 12:04:00,
2942,12942,2020-03-04 12:04:00,
2943,12943,2020-03-04 12:04:00,
2944,12944,2020-03-04 12:04:00,
2945,12945,2020-03-04 12:04:00,
2946,12946,2020-03-04 12:04:00,
2947,12947,2020-03-04 12:04:00,
2948,12948,2020-03-04 12:04:00,
2949,12949,2020-03-04 12:04:00,
2950,12950,2020-03-04 12:04:00,
2951,12951,2020-03-04 12:04:00,
2952,12952,2020-03-04 12:04:00,
2953,12953,2020-03-04 12:04:00,
2954,12954,2020-03-04 12:04:00,
2955,12955,2020-03-04 12:04:00,
2956,12956,2020-03-04 12:04:00,
2957,12957,2020-03-04 12:04:00,
2958,12958,2020-03-04 12:04:00,
2959,12959,2020-03-04 12:04:00,
2960,12960,2020-03-04 12:04:00,
2961,12961,2020-03-04 12:04:00,
2962,12962,2020-03-04 12:04:00,
2963,12963,2020-03-04 12:04:00,
2964,12964,2020-03-04 12:04:00,
2965,12965,2020-03-04 12:04:00,
2966,12966,2020-03-04 12:04:00,
2967,12967,2020-03-04 12:04:00,
2968,12968,2020-03-04 12:04:00,
2969,12969,2020-03-04 12:04:00,
2970,12970,2020-03-04 12:04:00,
2971,12971,2020-03-04 12:04:00,
2972,12972,2020-03-04 12:04:00,
2973,12973,2020-03-04 12:04:00,
2974,12974,2020-03-04 12:04:00,
2975,12975,2020-03-04 12:04:00,
2976,12976,2020-03-04 12:04:00,
2977,12977,2020-03-04 12:04:00,
2978,12978,2020-03-04 12:04:00,
2979,12979,2020-03-04 12:04:00,
2980,12980,2020-03-04 12:04:00,
2981,12981,2020-03-04 12:04:00,
2982,12982,2020-03-04 12:04:00,
2983,12983,2020-03-04 12:04:00,
2984,12984,2020-03-04 12:04:00,
2985,12985,2020-03-04 12:04:00,
2986,12986,2020-03-04 12:04:00,
2987,12987,2020-03-04 12:04:00,
2988,12988,2020-03-04 12:04:00,
2989,12989,2020-03-04 12:04:00,
2990,12990,2020-03-04 12:04:00,
2991,12991,2020-03-04 12:04:00,
2992,12992,2020-03-04 12:04:00,
2993,12993,2020-03-04 12:04:00,
2994,12994,2020-03-04 12:04:00,
2995,12995,2020-03-04 12:04:00,
2996,12996,2020-03-04 12:04:00,
2997,12997,2020-03-04 12:04:00,
2998,12998,2020-03-04 12:04:00,
2999,12999,2020-03-04 12:04:00,
3000,13000,2020-03-04 12:04:00,
3001,13001,2020-03-04 12:04:00,
3002,13002,2020-03-04 12:04:00,
3003,13003,2020-03-04 12:04:00,
3004,13004,2020-03-04 12:04:00,
3005,13005,2020-03-04 12:04:00,
3006,13006,2020-03-04 12:04:00,
3007,13007,2020-03-04 12:04:00,
3008,13008,2020-03-04 12:04:00,
3009,13009,2020-03-04 12:04:00,
3010,13010,2020-03-04 12:04:00,
3011,13011,2020-03-04 12:04:00,
3012,13012,2020-03-04 12:04:00,
3013,13013,2020-03-04 12:04:00,
3014,13014,2020-03-04 12:04:00,
3015,13015,2020-03-04 12:04:00,
3016,13016,2020-03-04 12:04:00,
3017,13017,2020-03-04 12:04:00,
3018,13018,2020-03-04 12:04:00,
3019,13019,2020-03-04 12:04:00,
3020,13020,2020-03-04 12:04:00,
3021,13021,2020-03-04 12:04:00,
3022,13022,2020-03-04 12:04:00,
3023,13023,2020-03-04 12:04:00,
3024,13024,2020-03-04 12:04:00,
3025,13025,2020-03-04 12:04:00,
3026,13026,2020-03-04 12:04:00,
3027,13027,2020-03-04 12:04:00,
3028,13028,2020-03-04 12:04:00,
3029,13029,2020-03-04 12:04:00,
3030,13030,2020-03-04 12:04:00,
3031,13031,2020-03-04 12:04:00,
3032,13032,2020-03-04 12:04:00,
3033,13033,2020-03-04 12:04:00,
3034,13034,2020-03-04 12:04:00,
3035,13035,2020-03-04 12:04:00,
3036,13036,2020-03-04 12:04:00,
3037,13037,2020-03-04 12:04:00,
3038,13038,2020-03-04 12:04:00,
3039,13039,2020-03-04 12:04:00,
3040,13040,2020-03-04 12:04:00,
3041,13041,2020-03-04 12:04:00,
3042,13042,2020-03-04 12:04:00,
3043,13043,2020-03-04 12:04:00,
3044,13044,2020-03-04 12:04:00,
3045,13045,2020-03-04 12:04:00,
3046,13046,2020-03-04 12:04:00,
3047,13047,2020-03-04 12:04:00,
3048,13048,2020-03-04 12:04:00,
3049,13049,2020-03-04 12:04:00,
3050,13050,2020-03-04 12:04:00,
3051,13051,2020-03-04 12:04:00,
3052,13052,2020-03-04 12:04:00,
3053,13053,2020-03-04 12:04:00,
3054,13054,2020-03-04 12:04:00,
3055,13055,2020-03-04 12:04:00,
3056,13056,2020-03-04 12:04:00,
3057,13057,2020-03-04 12:04:00,
3058,13058,2020-03-04 12:04:00,
3059,13059,2020-03-04 12:04:00,
3060,13060,2020-03-04 12:04:00,
3061,13061,2020-03-04 12:04:00,
3062,13062,2020-03-04 12:04:00,
3063,13063,2020-03-04 12:04:00,
3064,13064,2020-03-04 12:04:00,
3065,13065,2020-03-04 12:04:00,
3066,13066,2020-03-04 12:04:00,
3067,13067,2020-03-04 12:04:00,
3068,13068,2020-03-04 12:04:00,
3069,13069,2020-03-04 12:04:00,
3070,13070,2020-03-04 12:04:00,
3071,13071,2020-03-04 12:04:00,
3072,13072,2020-03-04 12:04:00,
3073,13073,2020-03-04 12:04:00,
3074,13074,2020-03-04 12:04:00,
3075,13075,2020-03-04 12:04:00,
3076,13076,2020-03-04 12:04:00,
3077,13077,2020-03-04 12:04:00,
3078,13078,2020-03-04 12:04:00,
3079,13079,2020-03-04 12:04:00,
3080,13080,2020-03-04 12:04:00,
3081,13081,2020-03-04 12:04:00,
3082,13082,2020-03-04 12:04:00,
3083,13083,2020-03-04 12:04:00,
3084,13084,2020-03-04 12:04:00,
3085,13085,2020-03-04 12:04:00,
3086,13086,2020-03-04 12:04:00,
3087,13087,2020-03-04 12:04:00,
3088,13088,2020-03-04 12:04:00,
3089,13089,2020-03-04 12:04:00,
3090,13090,2020-03-04 12:04:00,
3091,13091,2020-03-04 12:04:00,
3092,13092,2020-03-04 12:04:00,
3093,13093,2020-03-04 12:04:00,
3094,13094,2020-03-04 12:04:00,
3095,13095,2020-03-04 12:04:00,
3096,13096,2020-03-04 12:04:00,
3097,13097,2020-03-04 12:04:00,
3098,13098,2020-03-04 12:04:00,
3099,13099,2020-03-04 12:04:00,
3100,13100,2020-03-04 12:04:00,
3101,13101,2020-03-04 12:04:00,
3102,13102,2020-03-04 12:04:00,
3103,13103,2020-03-04 12:04:00,
3104,13104,2020-03-04 12:04:00,
3105,13105,2020-03-04 12:04:00,
3106,13106,2020-03-04 12:04:00,
3107,13107,2020-03-04 12:04:00,
3108,13108,2020-03-04 12:04:00,
3109,13109,2020-03-04 12:04:00,
3110,13110,2020-03-04 12:04:00,
3111,13111,2020-03-04 12:04:00,
3112,13112,2020-03-04 12:04:00,
3113,13113,2020-03-04 12:04:00,
3114,13114,2020-03-04 12:04:00,
3115,13115,2020-03-04 12:04:00,
3116,13116,2020-03-04 12:04:00,
3117,13117,2020-03-04 12:04:00,
3118,13118,2020-03-04 12:04:00,
3119,13119,2020-03-04 12:04:00,
3120,13120,2020-03-04 12:04:00,
3121,13121,2020-03-04 12:04:00,
3122,13122,2020-03-04 12:04:00,
3123,13123,2020-03-04 12:04:00,
3124,13124,2020-03-04 12:04:00,
3125,13125,2020-03-04 12:04:00,
3126,13126,2020-03-04 12:04:00,
3127,13127,2020-03-04 12:04:00,
3128,13128,2020-03-04 12:04:00,
3129,13129,2020-03-04 12:04:00,
3130,13130,2020-03-04 12:04:00,
3131,13131,2020-03-04 12:04:00,
3132,13132,2020-03-04 12:04:00,
3133,13133,2020-03-04 12:04:00,
3134,13134,2020-03-04 12:04:00,
3135,13135,2020-03-04 12:04:00,
3136,13136,2020-03-04 12:04:00,
3137,13137,2020-03-04 12:04:00,
3138,13138,2020-03-04 12:04:00,
3139,13139,2020-03-04 12:04:00,
3140,13140,2020-03-04 12:04:00,
3141,13141,2020-03-04 12:04:00,
3142,13142,2020-03-04 12:04:00,
3143,13143,2020-03-04 12:04:00,
3144,13144,2020-03-04 12:04:00,
3145,13145,2020-03-04 12:04:00,
3146,13146,2020-03-04 12:04:00,
3147,13147,2020-03-04 12:04:00,
3148,13148,2020-03-04 12:04:00,
3149,13149,2020-03-04 12:04:00,
3150,13150,2020-03-04 12:04:00,
3151,13151,2020-03-04 12:04:00,
3152,13152,2020-03-04 12:04:00,
3153,13153,2020-03-04 12:04:00,
3154,13154,2020-03-04 12:04:00,
3155,13155,2020-03-04 12:04:00,
3156,13156,2020-03-04 12:04:00,
3157,13157,2020-03-04 12:04:00,
3158,13158,2020-03-04 12:04:00,
3159,13159,2020-03-04 12:04:00,
3160,13160,2020-03-04 12:04:00,
3161,13161,2020-03-04 12:04:00,
3162,13162,2020-03-04 12:04:00,
3163,13163,2020-03-04 12:04:00,
3164,13164,2020-03-04 12:04:00,
3165,13165,2020-03-04 12:04:00,
3166,13166,2020-03-04 12:04:00,
3167,13167,2020-03-04 12:04:00,
3168,13168,2020-03-04 12:04:00,
3169,13169,2020-03-04 12:04:00,
3170,13170,2020-03-04 12:04:00,
3171,13171,2020-03-04 12:04:00,
3172,13172,2020-03-04 12:04:00,
3173,13173,2020-03-04 12:04:00,
3174,13174,2020-03-04 12:04:00,
3175,13175,2020-03-04 12:04:00,
3176,13176,2020-03-04 12:04:00,
3177,13177,2020-03-04 12:04:00,
3178,13178,2020-03-04 12:04:00,
3179,13179,2020-03-04 12:04:00,
3180,13180,2020-03-04 12:04:00,
3181,13181,2020-03-04 12:04:00,
3182,13182,2020-03-04 12:04:00,
3183,13183,2020-03-04 12:04:00,
3184,13184,2020-03-04 12:04:00,
3185,13185,2020-03-04 12:04:00,
3186,13186,2020-03-04 12:04:00,
3187,13187,2020-03-04 12:04:00,
3188,13188,2020-03-04 12:04:00,
3189,13189,2020-03-04 12:04:00,
3190,13190,2020-03-04 12:04:00,
